Date,yield_Y1,exp_rate_Y1,term_prem_Y1,yield_Y3,exp_rate_Y3,term_prem_Y3,yield_Y5,exp_rate_Y5,term_prem_Y5,yield_Y10,exp_rate_Y10,term_prem_Y10
2009-05-31,3.983,4.832667535466286,-0.8496675354662862,5.814,4.836390811934166,0.9776091880658342,6.483,4.8371354805431945,1.6458645194568051,6.71,4.837693981999963,1.872306018000037
2009-06-30,4.227,4.755529747905573,-0.5285297479055728,5.865,4.754294616213508,1.1107053837864926,6.71,4.7540475865885305,1.9559524134114694,7.013,4.753862314369796,2.259137685630204
2009-07-31,4.183,4.7388833140492,-0.5558833140492005,5.839,4.738885397065664,1.1001146029343367,6.749,4.7388858132842415,2.010114186715758,6.998,4.738886125448175,2.259113874551825
2009-08-31,4.753,4.984391174155066,-0.23139117415506583,6.444,4.991819478052864,1.4521805219471355,7.172,4.993305166781877,2.178694833218123,7.434,4.994419433328632,2.439580566671368
2009-09-30,4.476,4.817362913249465,-0.34136291324946466,6.607,4.822747816349452,1.7842521836505485,7.164,4.823824814093073,2.3401751859069266,7.215,4.8246325624007875,2.3903674375992123
2009-10-31,4.271,4.70475180807252,-0.43375180807252,6.555,4.704793936387307,1.850206063612693,7.414,4.704802360744352,2.709197639255648,7.306,4.704808679012135,2.6011913209878648
2009-11-30,5.076,4.718395308627637,0.3576046913723623,6.29,4.71069835562795,1.57930164437205,7.051,4.709158942103966,2.3418410578960343,7.257,4.708004381960982,2.548995618039018
2009-12-31,5.288,4.77313629556081,0.5148637044391906,6.436,4.772392629427859,1.6636073705721408,7.266,4.772243895102703,2.4937561048972974,7.679,4.7721323443588375,2.906867655641163
2010-01-31,4.762,4.608196521777043,0.15380347822295626,6.165,4.604818295498666,1.5601817045013338,7.154,4.604142636741047,2.549857363258953,7.591,4.6036358926728305,2.9873641073271697
2010-02-28,5.034,5.035373488479137,-0.0013734884791372082,6.927,5.046335764109307,1.8806642358906922,7.343,5.048528259012833,2.2944717409871673,7.864,5.050172630190477,2.8138273698095233
2010-03-31,5.159,5.0246653778787795,0.13433462212122027,6.751,5.025175277436812,1.7258247225631882,7.306,5.0252772597854705,2.2807227402145296,7.85,5.025353746546968,2.8246462534530314
2010-04-30,4.86,5.202174845156046,-0.34217484515604557,6.554,5.201940618780622,1.3520593812193784,7.433,5.201893772111382,2.231106227888618,8.061,5.201858637109454,2.859141362890546
2010-05-31,5.031,5.335929507617865,-0.3049295076178655,6.566,5.340414345591671,1.225585654408329,7.413,5.341311327503524,2.0716886724964763,7.564,5.341984063937415,2.2220159360625846
2010-06-30,5.324,5.353530740547044,-0.02953074054704441,6.767,5.356306773391275,1.4106932266087258,7.393,5.356861990787298,2.036138009212702,7.561,5.3572784038343135,2.2037215961656864
2010-07-31,6.29,6.107758072384762,0.18224192761523827,7.127,6.118683076128223,1.008316923871777,7.626,6.120868118731164,1.5051318812688361,7.803,6.12250690068337,1.6804930993166298
2010-08-31,6.365,5.760176495331801,0.6048235046681993,7.18,5.759902188495626,1.420097811504374,7.668,5.759847326788454,1.9081526732115464,7.936,5.759806180508074,2.1761938194919264
2010-09-30,6.516,6.130336372551764,0.3856636274482357,7.244,6.135961188581582,1.1080388114184174,7.701,6.137086171686395,1.5639138283136047,7.852,6.137929909015009,1.7140700909849915
2010-10-31,6.906,6.016778614832404,0.8892213851675956,7.284,6.0148425641668695,1.2691574358331303,7.83,6.014455349077035,1.8155446509229654,8.121,6.014164937759656,2.1068350622403447
2010-11-30,7.276,6.4382830721989,0.8377169278010994,7.455,6.4453226770671455,1.0096773229328546,7.916,6.446730623528008,1.469269376471992,8.066,6.447786583373653,1.6182134166263475
2010-12-31,7.49,6.316721862445989,1.1732781375540116,7.529,6.318668887330657,1.2103311126693432,7.853,6.319058299510587,1.5339417004894127,7.913,6.319350358645537,1.593649641354463
2011-01-31,7.555,6.699764615016496,0.8552353849835042,7.891,6.708929944716456,1.1820700552835444,8.12,6.710763043008435,1.4092369569915641,8.148,6.7121378667274145,1.4358621332725852
