Date,beta1_level,beta2_slope,beta3_curvature,fitted_Y1,residual_Y1,fitted_Y3,residual_Y3,fitted_Y5,residual_Y5,fitted_Y10,residual_Y10,Y1,Y3,Y5,Y10,Repo
2015-04-30,7.862885936448191,-0.031839475187872196,0.07034486772600555,7.865637177478143,0.0003628225218568204,7.871040321241224,-0.006040321241223445,7.868554576314505,0.011445423685494838,7.8657679249661285,-0.005767924966128213,7.866,7.865,7.88,7.86,7.5
2015-05-31,7.840793477046386,-0.24459059459245744,0.07386251499860445,7.727181343150881,0.0008186568491188595,7.797629116323052,-0.013629116323052415,7.815175047229008,0.02582495277099195,7.828014493297061,-0.01301449329706017,7.728,7.784,7.841,7.815,7.5
2015-06-30,7.907206951408215,-1.1332790831234194,1.3540850373196776,7.673053940824398,0.003946059175601313,7.9366945575912515,-0.06569455759125109,7.938519526953055,0.12448047304694576,7.923731974631293,-0.06273197463129332,7.677,7.871,8.063,7.861,7.25
2015-07-31,7.780178800387448,-1.526233001899954,2.2371372285522093,7.584277330769633,0.0017226692303671243,7.913679243754026,-0.028679243754026196,7.883657510149588,0.0543424898504119,7.833385915326749,-0.027385915326749277,7.586,7.885,7.938,7.806,7.25
2015-08-31,7.783429326872541,-1.8753652125203264,2.3203585634301698,7.418940975331237,0.0020590246687630653,7.850278937204009,-0.0342789372040091,7.847047004270106,0.06495299572989399,7.8167330831946416,-0.03273308319464174,7.421,7.816,7.912,7.784,7.25
2015-09-30,7.571703432256607,-1.434383766346072,1.3980198053223005,7.184114190749933,0.0018858092500666501,7.537395222137249,-0.03139522213724888,7.5645111740401,0.05948882595989957,7.568979413072721,-0.029979413072720895,7.186,7.506,7.624,7.539,6.75
2015-10-31,7.751527935829898,-1.042941573624709,0.06738587225652183,7.195577698837066,0.002422301162934737,7.511326816241242,-0.040326816241242014,7.605587259793713,0.07641274020628774,7.678508225127972,-0.03850822512797247,7.198,7.471,7.682,7.64,6.75
2015-11-30,7.981653829399081,-0.8706192756672219,-0.8943363261379745,7.243002506131101,0.003997493868898694,7.56555084972233,-0.06655084972233016,7.718896993010341,0.12610300698965915,7.8495496511362175,-0.06354965113621791,7.247,7.499,7.845,7.786,6.75
2015-12-31,7.828243916942145,-1.16023320216599,0.38129812546342823,7.2982488937677745,0.000751106232225851,7.630504523990632,-0.012504523990632066,7.7113059662983625,0.023694033701637807,7.769940615943218,-0.011940615943218269,7.299,7.618,7.735,7.758,6.75
2016-01-31,7.933980681026402,-0.4203670377620289,-1.6686870905094013,7.220086857447345,-8.685744734560075e-05,7.452553984792699,0.0014460152073008103,7.6237399629990374,-0.0027399629990370045,7.7776191947609234,0.0013808052390764658,7.22,7.454,7.621,7.779,6.75
